"Aar";"VdrNr";"Vassdrag";"Laks_vekt_u3kg";"Laks_vekt_o3u7kg";"Laks_vekt_o7kg";"Laks_ant_u3kg";"Laks_ant_o3u7kg";"Laks_ant_o7kg";"Gjen_vekt_u3kg";"Gjen_vekt_o3u7kg";"Gjen_vekto7kg";"Gjen_ant_u3kg";"Gjen_ant_o3u7kg";"Gjen_ant_o7kg"
2018;"082.5Z";"Storelva-Dale (Dalselva) i Fjaler";115;140;18;85;32;2;1;0;0;1;0;0
2018;"082.Z";"Flekkeelva";114;954;430;62;192;52;1;26;7;1;5;1
2018;"083.2Z";"Kvamselva i Gaular";0;0;0;0;0;0;0;0;0;0;0;0
2018;"083.4Z";"Rivedalselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"083.Z";"Gaula Sunnfjord";114;434;235;65;89;26;47;432;166;26;93;20
2018;"084.7Z";"Nausta";297;494;123;147;120;14;32;410;133;17;89;16
2018;"084.Z";"Jølstra (Førdeelva)";2;43;9;1;8;1;100;163;216;51;33;22
2018;"085.4Z";"Solheimsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"085.5Z";"Norddalselva i Flora";14;32;23;6;7;3;0;0;0;0;0;0
2018;"085.Z";"Osenelva (Svardalselva)";8;231;301;4;47;35;36;259;231;18;52;26
2018;"086.1Z";"Indrehusvassdraget i Bremanger";5;14;16;3;4;2;0;0;0;0;0;0
2018;"086.3Z";"Botnedalselva i Bremanger";0;0;0;0;0;0;0;0;0;0;0;0
2018;"086.8Z";"Hopselva i Hyen (Hopeelva)";28;81;8;17;19;1;0;0;0;0;0;0
2018;"086.Z";"Åelva/Ommedalselva";70;203;240;38;40;27;8;66;161;6;15;19
2018;"087.1Z";"Ryggelva";15;51;8;13;11;1;0;0;0;0;0;0
2018;"087.Z";"Gloppenelva";93;296;204;44;59;25;12;100;99;7;22;12
2018;"088.1Z";"Oldenelva";22;62;57;10;13;7;7;112;153;3;24;16
2018;"088.2Z";"Loelva (Loenvassdraget)";25;124;77;12;22;9;3;6;31;1;1;4
2018;"088.Z";"Strynselva";41;209;38;20;45;4;30;197;769;12;35;70
2018;"089.4Z";"Hjelma (Naustdalselva)";7;77;7;3;19;1;0;0;0;0;0;0
2018;"089.5Z";"Kjølstadelva i Eid";0;0;0;0;0;0;0;0;0;0;0;0
2018;"089.6Z";"Maurstadelva i Vågsøy";0;0;0;0;0;0;0;0;0;0;0;0
2018;"089.Z";"Eidselva";224;832;724;117;163;82;24;119;184;12;22;21
2018;"091.3Z";"Ervikelva";246;133;16;133;27;2;0;0;0;0;0;0
2018;"092.Z";"Åheimselva";374;427;7;219;110;1;0;0;0;0;0;0
2018;"093.2Z";"Oselva i Syvde (Sørdalsvatnet)";26;26;0;10;7;0;0;0;0;0;0;0
2018;"093.3Z";"Norddalselva (Vikelva)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"094.21Z";"Steinvikelva Dalsfjord";0;0;0;0;0;0;0;0;0;0;0;0
2018;"094.42Z";"Høydalselva Austefjord";0;0;0;0;0;0;0;0;0;0;0;0
2018;"094.4Z";"Austefjordelva (Fyrdselva)";10;35;25;6;7;3;0;0;0;0;0;0
2018;"094.6Z";"Øyraelva (Rødsetelva)";5;4;0;3;1;0;0;0;0;0;0;0
2018;"094.Z";"Kilselva (Bjørkedalsvassdraget)";13;12;34;6;4;4;0;0;0;0;0;0
2018;"095.3Z";"S. Vartdalselv";16;170;66;8;31;8;0;0;0;0;0;0
2018;"095.41Z";"N. Vartdalselv";0;0;0;0;0;0;0;0;0;0;0;0
2018;"095.4Z";"Barstadvikelva";0;13;0;0;3;0;0;0;0;0;0;0
2018;"095.Z";"Ørstaelva";53;477;95;25;104;12;0;0;0;0;0;0
2018;"096.1Z";"Hareidvassdraget";39;16;0;27;5;0;0;0;0;0;0;0
2018;"096.21Z";"Haddalselva i Ulstein";0;0;0;0;0;0;0;0;0;0;0;0
2018;"096.2Z";"Ulsteinelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"096.31Z";"Øyraelva (Klugsøyr)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"096.33Z";"Aspevikelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"096.41Z";"Vågselva (Gursken)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"097.11Z";"Standalelva (Store Standal)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"097.1Z";"Bondalselva";287;913;212;160;217;28;0;0;0;0;0;0
2018;"097.2Z";"Vikelva (Bjørkeelva)";210;702;130;107;155;17;0;0;0;0;0;0
2018;"097.42Z";"Urkeelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"097.4Z";"Norangdalselva";5;20;0;3;5;0;0;0;0;0;0;0
2018;"097.5Z";"Hunda";0;0;0;0;0;0;0;0;0;0;0;0
2018;"097.6Z";"Riksheimselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"097.721Z";"Vikelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"097.72Z";"Aureelva i Sykkylven";135;340;0;80;80;0;14;0;0;11;0;0
2018;"097.7Z";"Velledalselva (Fetvassdraget)";294;424;18;196;108;2;0;0;0;0;0;0
2018;"098.1Z";"Ramstadelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"098.3Z";"Strandaelva";263;891;142;134;160;16;2;0;0;1;0;0
2018;"098.5Z";"Hellesyltelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"098.6Z";"Korsbrekkelva";250;1010;214;146;214;26;0;10;0;0;2;0
2018;"099.1Z";"Eidsdalselva (Ytterdalselva)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"099.2Z";"Norddalselva (Dalsbygdelva) i Norddal";0;0;0;0;0;0;0;0;0;0;0;0
2018;"099.Z";"Tafjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"100.2Z";"Stordalselva";182;512;105;108;116;13;2;0;0;1;0;0
2018;"100.3Z";"Vaksvikelva";3;0;0;2;0;0;0;0;0;0;0;0
2018;"100.Z";"Valldalselva (Sylteelva)";97;460;102;52;99;12;6;5;0;4;1;0
2018;"101.1Z";"Ørskogelva";5;12;0;2;3;0;0;0;0;0;0;0
2018;"101.2Z";"Solnørelva";80;66;0;46;18;0;0;0;0;0;0;0
2018;"101.4Z";"Mausetelva (Mauseidelva)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"101.5Z";"Brusdalsvatnet";0;0;0;0;0;0;0;0;0;0;0;0
2018;"101.6Z";"Tennfjordelva (Engesetvassdraget)";18;42;0;10;10;0;0;0;0;0;0;0
2018;"101.8Z";"Slyngstadelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"102.11Z";"Hildreelva";35;60;0;22;16;0;0;0;0;0;0;0
2018;"102.2Z";"Vatneelva";15;0;0;7;0;0;0;0;0;0;0;0
2018;"102.44Z";"Flateelva (Viåa)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"102.4Z";"Fiksdalselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"102.5Z";"Skorgeelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"102.62Z";"Daugstadelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"102.6Z";"Tressa (Trefjordelva)";28;30;9;12;7;1;0;0;0;0;0;0
2018;"103.1Z";"Måna (Måndalselva)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"103.2Z";"Innfjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"103.4Z";"Isa (Henselva) m/Glutra";0;0;0;0;0;0;0;0;0;0;0;0
2018;"103.Z";"Raumavassdraget";0;0;0;0;0;0;451;411;66;251;94;8
2018;"104.1Z";"Mittetelva";4;10;0;3;2;0;0;0;0;0;0;0
2018;"104.2Z";"Visa (Vistdalselva)";35;96;10;22;22;1;0;0;0;0;0;0
2018;"104.31Z";"Eidsvågelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"104.Z";"Eiravassdraget";177;741;326;84;175;40;53;100;62;32;24;7
2018;"105.1Z";"Røa (Hovdenakken)";9;0;0;8;0;0;0;0;0;0;0;0
2018;"105.3Z";"Olterelva/Istadelva";3;0;0;2;0;0;0;0;0;0;0;0
2018;"105.4Z";"Oppdøla";0;0;0;0;0;0;0;0;0;0;0;0
2018;"105.Z";"Oselva m/Osvatn i Molde";434;548;25;259;146;3;0;0;0;0;0;0
2018;"107.2Z";"Malmeelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"107.3Z";"Sylte-/Moaelva";339;445;10;214;114;1;7;0;0;6;0;0
2018;"107.4Z";"Stavikelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"107.63Z";"Farstadelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"107.6Z";"Hustadelva med Frelsvatnet og Langvatnet";206;119;8;114;34;1;32;0;0;24;0;0
2018;"108.221Z";"Vassgårdselva";60;8;0;35;2;0;1;0;0;1;0;0
2018;"108.2Z";"Vågsbøelva (Nosvassdraget)";192;38;0;121;11;0;0;0;0;0;0;0
2018;"108.3Z";"Batnfjordelva";43;0;0;26;0;0;0;0;0;0;0;0
2018;"108.41Z";"Skeidsdalselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"108.4Z";"Torvikelva (Gjemnes)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"109.111Z";"Hoemselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"109.4Z";"Usma (Øksendalselva)";17;10;0;8;2;0;0;0;0;0;0;0
2018;"109.5Z";"Litledalselva";15;17;0;8;4;0;0;0;0;0;0;0
2018;"109.Z";"Drivavassdraget";486;1398;879;271;283;99;3;11;0;3;2;0
2018;"110.3Z";"Baeelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"111.5Z";"Ålvunda";0;0;0;0;0;0;0;0;0;0;0;0
2018;"111.7Z";"Søya";30;79;8;16;18;1;13;25;0;6;6;0
2018;"111.Z";"Todalselva (Toåa) i Surnadal";28;168;14;17;36;2;16;24;16;10;5;2
2018;"112.3Z";"Bævra (Svorka)";9;31;15;4;6;2;0;0;0;0;0;0
2018;"112.42Z";"Settemdalselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"112.Z";"Surna m/Rinna";374;1529;1147;176;302;132;204;960;552;108;184;65
2018;"113.22Z";"Betnaelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"113.4Z";"Sandåa";0;0;0;0;0;0;0;0;0;0;0;0
2018;"113.6Z";"Todalselva i Aure";7;19;0;5;5;0;2;6;0;2;1;0
2018;"113.8Z";"Aureelva i Aure";0;0;0;0;0;0;0;0;0;0;0;0
2018;"115.1Z";"Rokstadelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"115.21Z";"Hinnåvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"115.2Z";"Fuglvågvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"115.3Z";"Hopenvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"116.2Z";"Hjelaelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"113.Z";"Fjelna";13;18;9;7;4;1;3;9;7;2;2;1
2018;"116.Z";"Åelva (Røsta)";62;126;22;31;27;3;18;22;0;12;6;0
2018;"117.3Z";"Laugen (i Kvenvær)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"117.4Z";"Grytelva (på Hitra)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"119.1Z";"Søa i Hemne";0;0;0;0;0;0;2;0;0;1;0;0
2018;"119.3Z";"Hollaelva i Hemne";0;0;0;0;0;0;0;0;0;0;0;0
2018;"119.42Z";"Snilldalselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"119.4Z";"Bergselva   Snillfjord";0;0;0;0;0;0;0;0;0;0;0;0
2018;"119.61Z";"Slørdalselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"119.6Z";"Åstelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"119.9Z";"Hegga (Femstadelva)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"121.1Z";"Skjenaldelva";3;0;0;2;0;0;0;0;0;0;0;0
2018;"121.Z";"Orkla";736;3649;2735;351;732;309;1434;5796;4968;744;1148;579
2018;"122.1Z";"Børsaelva";1;0;0;1;0;0;0;0;0;0;0;0
2018;"122.2Z";"Vigda";2;0;0;3;0;0;0;0;0;0;0;0
2018;"122.Z";"Gaulavassdraget";784;5001;3572;372;1028;400;1764;7431;6360;927;1472;740
2018;"123.4Z";"Homla (Hommelvikelva)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"123.Z";"Nidelva";334;798;629;184;163;72;53;162;34;36;32;4
2018;"132.2Z";"Hasselelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"132.Z";"Skauga";186;712;156;113;165;19;72;52;21;43;13;2
2018;"133.2Z";"Osaelva Sørfjorden";0;32;0;0;8;0;10;0;0;17;0;0
2018;"133.3Z";"Nordelva Nordfjorden";141;249;65;85;60;8;24;22;25;15;6;3
2018;"134.Z";"Teksdalselva";103;134;9;65;28;1;3;10;0;2;2;0
2018;"135.1Z";"Oldenelva";30;28;0;19;7;0;25;4;0;16;1;0
2018;"135.31Z";"Austdalselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"135.3Z";"Sørdalselva (Arnevikselva i Åfjord)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"135.AZ";"Norddalselva i Åfjord";84;114;0;50;30;0;0;0;0;0;0;0
2018;"135.Z";"Stordalselva i Åfjord";240;769;79;143;174;10;4;16;0;3;4;0
2018;"136.52Z";"Straumvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"136.Z";"Hofstadelva Brandsfjorden";0;0;0;0;0;0;0;0;0;0;0;0
2018;"137.2Z";"Steinsdalselva";370;238;16;220;59;2;49;22;0;33;6;0
2018;"124.Z";"Stjørdalsvassdraget";712;2855;1082;343;552;124;590;3378;2737;284;653;313
2018;"125.4Z";"Hopla";0;0;0;0;0;0;0;0;0;0;0;0
2018;"126.6Z";"Levangerelva";55;17;0;32;4;0;0;0;0;0;0;0
2018;"127.Z";"Verdalsvassdraget";52;624;321;27;132;37;102;681;269;54;140;32
2018;"128.3Z";"Figga";1;90;22;1;20;3;0;0;0;0;0;0
2018;"128.Z";"Steinkjervassdraget";42;615;232;20;117;28;5;62;35;2;13;4
2018;"129.2Z";"Moldelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"130.32Z";"Tangstadelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"131.1Z";"Mossa";0;0;0;0;0;0;0;0;0;0;0;0
2018;"131.5Z";"Ytterelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"137.4Z";"Skjellåa";0;0;0;0;0;0;0;0;0;0;0;0
2018;"137.5Z";"Storelva i Flatanger";0;0;0;0;0;0;0;0;0;0;0;0
2018;"137.72Z";"Sitterelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"137.7Z";"Lauvsneselva";4;37;17;3;8;2;0;0;0;0;0;0
2018;"138.3Z";"Oksdøla";28;13;0;22;3;0;0;0;0;0;0;0
2018;"138.5Z";"Aursunda (Aursundlielva)";158;28;0;126;7;0;4;0;0;5;0;0
2018;"138.6Z";"Bogna";422;182;0;269;49;0;0;0;0;0;0;0
2018;"138.Z";"Årgårdsvassdraget";997;880;8;704;224;1;135;126;8;113;31;1
2018;"139.Z";"Namsenvassdraget";3623;10109;8680;2287;2071;953;497;1271;1001;296;272;113
2018;"140.3Z";"Vetterhuselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"140.Z";"Salvassdraget";149;239;39;100;48;5;60;17;7;44;4;1
2018;"141.4Z";"Kvistenelva";13;0;0;11;0;0;0;0;0;0;0;0
2018;"141.Z";"Oppløyelva";8;12;0;6;3;0;1;0;0;1;0;0
2018;"142.3AZ";"Nordfolda";66;84;35;34;19;4;0;0;0;0;0;0
2018;"142.3Z";"Kongsmoelva";51;27;15;29;8;2;0;0;0;0;0;0
2018;"143.532Z";"Horvenelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"143.7Z";"Storelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"144.21Z";"Fiskaroselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"144.22Z";"Hornelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"144.4Z";"Terråkelva";1;0;0;1;0;0;71;115;15;38;31;2
2018;"144.5Z";"Urvollvassdraget";0;0;0;0;0;0;2;5;0;2;1;0
2018;"144.61Z";"Bogelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"144.7Z";"Tosbotnelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"144.Z";"Åelva (Åbjøra)";38;128;10;21;29;1;288;601;236;160;138;28
2018;"145.2Z";"Eidevassdraget";21;22;0;15;5;0;0;0;0;0;0;0
2018;"146.31Z";"Grøttemvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"146.3Z";"Røyrmarksvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"146.61Z";"Tilremvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"147.3Z";"Færsetvassdraget";0;0;0;0;0;0;25;7;0;26;2;0
2018;"148.22Z";"Brusjøvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"148.2Z";"Sausvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"148.312Z";"Langfjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"148.51Z";"Storfjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"148.7Z";"Brødløselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"148.Z";"Lomselva (Lomsdalselva)";37;31;17;17;6;2;0;6;0;0;2;0
2018;"149.1Z";"Vassengvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"149.2Z";"Lakselva m/Sæterelva";2;3;0;1;1;0;9;41;7;5;11;1
2018;"149.61Z";"Hestdalselva";7;3;0;5;1;0;0;0;0;0;0;0
2018;"149.6Z";"Halsanelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"149.8Z";"Aunelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"150.4Z";"Hertenelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"151.1Z";"Hundåla";0;0;0;0;0;0;0;0;0;0;0;0
2018;"151.2Z";"Vikdalselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"151.Z";"Vefsnavassdraget";111;403;331;52;81;39;399;844;1162;202;187;128
2018;"152.2Z";"Drevjavassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"152.Z";"Fustavassdraget";37;182;0;17;40;0;36;273;179;17;59;19
2018;"153.11Z";"Dagsvikelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"153.1Z";"Nylandselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"153.22Z";"Leirelvvassdraget";215;201;79;111;45;8;0;0;0;0;0;0
2018;"153.32Z";"Breilandsvassdraget";67;11;0;35;3;0;0;0;0;0;0;0
2018;"153.3Z";"Ranelva i Leirfjord";38;40;0;22;11;0;0;0;0;0;0;0
2018;"153.4Z";"Bøelva/Storelva";16;0;0;9;0;0;0;0;0;0;0;0
2018;"153.61Z";"Austvikvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"153.6Z";"Bardalselva";9;29;0;7;8;0;12;12;0;10;3;0
2018;"154.2Z";"Hestadelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"154.5Z";"Gleinsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"155.1Z";"Leirvikelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"155.21Z";"Skravlåga";0;0;0;0;0;0;0;0;0;0;0;0
2018;"155.2Z";"Sannaelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"155.4Z";"Bjerkaelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"155.Z";"Røssåga";105;74;34;51;18;4;101;350;340;52;78;37
2018;"156.2Z";"Dalselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"156.4Z";"Busteråga/Slettenelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"156.Z";"Ranaelva m/Plura";4;9;178;2;2;18;181;415;52;89;96;7
2018;"157.12Z";"Daloselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"157.31Z";"Langsetelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"157.42Z";"Flostrandvassdraget";12;10;0;6;2;0;12;22;0;6;4;0
2018;"157.52Z";"Silavassdraget";3;0;0;2;0;0;2;0;0;1;0;0
2018;"157.6Z";"Brattlandsvassdraget (Kjerringåga)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"159.211Z";"Sørfjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"159.21Z";"Gjervalelva, Rødøy";41;41;42;27;10;4;0;25;0;0;4;0
2018;"159.52Z";"Kista, Strømdalselva i Rødøy";0;0;0;0;0;0;0;0;0;0;0;0
2018;"159.7Z";"Reppaelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"159.811Z";"Ågvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"159.813Z";"Engabrevassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"159.8Z";"Kilvikvassdraget (Storflatelva)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"160.32Z";"Selstadvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"160.3Z";"Neverdalsvassdraget";3;17;0;1;4;0;0;0;0;0;0;0
2018;"160.41Z";"Spildervassdraget (Spildra)";90;158;32;49;35;4;59;40;8;34;11;1
2018;"160.43Z";"Reipåvassdraget";126;84;18;74;22;2;87;3;0;64;1;0
2018;"160.51Z";"Skromma";0;0;0;0;0;0;0;0;0;0;0;0
2018;"160.71Z";"Laksådalsvassdraget (Laksåa)";2;0;0;1;0;0;0;0;0;0;0;0
2018;"160.72Z";"Skauvollelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"161.1Z";"Sundsfjordelva, Gildeskål";147;351;18;83;86;2;0;0;0;0;0;0
2018;"161.Z";"Beiarvassdraget";652;496;333;312;119;35;496;1900;3096;256;408;340
2018;"162.1Z";"Valneselva, Bodø";16;7;0;9;2;0;3;8;0;2;2;0
2018;"162.2Z";"Børelvvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"162.7Z";"Lakselva (Misværelva)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"163.4Z";"Botnvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"163.5Z";"Saksenvikelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"163.Z";"Saltdalsvassdraget";91;282;169;37;68;20;475;753;952;242;169;103
2018;"164.1Z";"Storelva i Setså";0;0;0;0;0;0;0;0;0;0;0;0
2018;"164.3Z";"Laksåa i Valnesfjord (Fauske)";13;3;0;9;1;0;8;9;8;5;2;1
2018;"164.Z";"Sulitjelmavassdraget (Sjønståelva)";4;20;0;2;5;0;0;0;0;0;0;0
2018;"165.1Z";"Hopselva, Bodø";0;0;0;0;0;0;0;0;0;0;0;0
2018;"165.2Z";"Futelva, Bodø";30;21;0;19;5;0;19;5;0;13;1;0
2018;"165.7Z";"Fjærevassdraget";14;18;0;7;5;0;17;6;0;10;2;0
2018;"165.8Z";"Strandåvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"166.1Z";"Nevelsfjordvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"166.2Z";"Færøyvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"166.3Z";"Lakselva (Valljorda)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"166.4Z";"Straumenvassdraget";118;161;29;63;41;3;0;0;0;0;0;0
2018;"166.5Z";"Laksåga Nordfjorden";0;5;7;0;1;1;0;0;0;0;0;0
2018;"167.3Z";"Bonnåga";0;0;0;0;0;0;0;0;0;0;0;0
2018;"167.4Z";"Styrkesneselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"167.Z";"Kobbelva";163;120;51;83;30;6;5;5;0;3;1;0
2018;"168.1Z";"Brattfjordvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"168.5Z";"Mørsvikelva";13;0;0;5;0;0;0;0;0;0;0;0
2018;"168.6Z";"Hopvassdraget (Steigen)";17;13;0;9;3;0;0;0;0;0;0;0
2018;"168.7Z";"Lommervassdraget (Bellkjøselva)";3;0;0;1;0;0;0;0;0;0;0;0
2018;"168.8Z";"Laksåvassdraget";9;0;0;4;0;0;0;0;0;0;0;0
2018;"169.21Z";"Mellomelva/Åsjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"169.2Z";"Marhaugelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"169.31Z";"Bjørndalselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"169.3Z";"Leirosdalselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"169.413Z";"Nonsvassdraget/Sagelvvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"169.4Z";"Hasselbakkvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"169.51Z";"Skånlandsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"169.5Z";"Skjelvareidvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"170.3Z";"Storvasselva i Hamarøy";0;0;0;0;0;0;0;0;0;0;0;0
2018;"170.3Z";"Sagpollvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"170.51Z";"Svartvasselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"170.5Z";"Varpavassdraget (Kvannelva)";31;22;0;15;6;0;0;0;0;0;0;0
2018;"170.71Z";"Lilandvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"170.81Z";"Steinslandsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"170.82Z";"Straumsvatnvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"170.831Z";"Åslivassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"170.X1Z";"Strømsneselva i Hamarøy";0;0;0;0;0;0;0;0;0;0;0;0
2018;"170.Z";"Sagvatnanvassdraget";5;0;0;3;0;0;0;0;0;0;0;0
2018;"171.1Z";"Forsåelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"171.6Z";"Muskenelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"171.7Z";"Sørelva, Tysfjord";0;0;0;0;0;0;0;0;0;0;0;0
2018;"171.Z";"Stabburselva (Hellemovassdraget)";0;5;8;0;1;1;0;0;0;0;0;0
2018;"172.1Z";"Leirpollvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"172.Z";"Forsåvassdraget, Ballangen";50;23;8;28;5;1;22;76;0;13;17;0
2018;"173.1Z";"Kjellelva (Kjeldebotnvassdraget)";14;34;0;9;7;0;0;0;0;0;0;0
2018;"173.2Z";"Balsnesvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2018;"173.3Z";"Rånavassdraget (Ballangen)";0;0;0;0;0;0;0;0;0;0;0;0
2018;"173.Z";"Skjoma m/Kobbelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"174.1Z";"Håvikelva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"174.2Z";"Lakselva, Beisfjord";0;0;0;0;0;0;0;0;0;0;0;0
2018;"174.3Z";"Rombakselva";0;0;0;0;0;0;0;0;0;0;0;0
2018;"174.5Z";"Elvegårdselva i Narvik";64;98;35;35;20;4;4;0;0;5;0;0
2018;"174.6Z";"Prestjordelva";0;0;0;0;0;0;0;0;0;0;0;0
